try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_fixed,e_implied,stable,RH_ok,has_complex,hopf_val,ok,reason,n_roots,rF_root_med,rF_root_p25,rF_root_p75,has_hopf,e_star,ok_flag,gate_interior,gate_hopf,gate_ok,gate_reason,score_stage4,rank_stage4
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.12,20,3,0.5485132374012405,1.9701689150036743,0.45711421496213833,1.5077247506473217,0.9360744686856628,FALSE,FALSE,FALSE,602.2163599251668,TRUE,ok,4,0.1281215,0.10431025,0.1554935,TRUE,0.9360744686856628,TRUE,TRUE,TRUE,TRUE,pass,-1.0636480795673118,393
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.095,10,3,0.5859706116197776,2.295123381254012,0.9189130937662922,2.9872193267103286,0.9362349983115508,FALSE,FALSE,FALSE,16.361491379251362,TRUE,ok,3,0.090723,0.0709545,0.1255865,TRUE,0.9362349983115508,TRUE,TRUE,TRUE,TRUE,pass,-1.0642192000908028,394
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.1075,5,2,0.5277629996994208,2.071248686712214,0.6561533250472494,1.4436696683289485,0.9367147345138848,FALSE,FALSE,FALSE,39.76210124388904,TRUE,ok,1,0.083868,0.083868,0.083868,TRUE,0.9367147345138848,TRUE,TRUE,TRUE,TRUE,pass,-1.064523750117169,395
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.08249999999999999,5,0.5,0.5587686888316964,2.34703224526464,0.9454460708977006,0.5472907105227933,0.9368385495874348,FALSE,FALSE,FALSE,-0.04634353942960489,TRUE,ok,3,0.084928,0.0514675,0.1324315,TRUE,0.9368385495874348,TRUE,TRUE,TRUE,TRUE,pass,-1.0645808573905813,396
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.1075,10,1.5,0.5553553313502388,2.025439275006147,0.5671413180709323,0.9509639642434196,0.9366411458241144,FALSE,FALSE,FALSE,61.09876819735366,TRUE,ok,3,0.090834,0.07317599999999999,0.122451,TRUE,0.9366411458241144,TRUE,TRUE,TRUE,TRUE,pass,-1.064781433844215,397
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.045,5,2.5,0.6043602390812731,2.4771786292790714,0.979848357821752,2.6574619938153776,0.936841580556332,FALSE,FALSE,FALSE,-1.4693090996814104,TRUE,ok,2,0.1184875,0.08700625000000001,0.14996875,TRUE,0.936841580556332,TRUE,TRUE,TRUE,TRUE,pass,-1.0654323645803654,398
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.12,5,1,0.5121641842485012,1.702538313553621,0.09005115500962285,0.13875693352892995,0.9372587855763476,FALSE,FALSE,FALSE,1.106447603011926,TRUE,ok,2,0.11064,0.0833005,0.1379795,TRUE,0.9372587855763476,TRUE,TRUE,TRUE,TRUE,pass,-1.0661000671059198,399
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.095,10,1,0.5859706116197775,2.2951233812540104,0.9189130937662912,1.0227809771895409,0.9375546819430004,FALSE,FALSE,FALSE,1.737372854260226,TRUE,ok,3,0.09095,0.07398450000000001,0.120698,TRUE,0.9375546819430004,TRUE,TRUE,TRUE,TRUE,pass,-1.066608506081987,400
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.095,10,2.5,0.5859706116197776,2.295123381254012,0.9189130937662922,2.492919450532645,0.9375684938060632,FALSE,FALSE,FALSE,11.312347278022276,TRUE,ok,3,0.090745,0.07129450000000001,0.124749,TRUE,0.9375684938060632,TRUE,TRUE,TRUE,TRUE,pass,-1.0668861910798277,401
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.05749999999999999,5,0.5,0.5893227427049736,2.327093963267139,0.9360420588253864,0.5417825038544835,0.937684450491487,FALSE,FALSE,FALSE,0.01909368143290506,TRUE,ok,2,0.105245,0.08097750000000001,0.1295125,TRUE,0.937684450491487,TRUE,TRUE,TRUE,TRUE,pass,-1.067034750693437,402
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.12,10,0.5,0.5243139777947884,2.042793013218416,0.6031370047689298,0.3641079107765108,0.9380969000536752,FALSE,FALSE,FALSE,5.521554770441714,TRUE,ok,3,0.105443,0.08899699999999999,0.13153399999999998,TRUE,0.9380969000536752,TRUE,TRUE,TRUE,TRUE,pass,-1.067097558323062,403
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.12,15,2,0.5364350579552162,2.1446670855681904,0.774438575536133,1.692965453118086,0.9385171730148946,FALSE,FALSE,FALSE,81.82667935673719,TRUE,ok,3,0.112239,0.099655,0.1351165,TRUE,0.9385171730148946,TRUE,TRUE,TRUE,TRUE,pass,-1.0680333656823446,404
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.08249999999999999,10,3,0.6159357215946554,2.6007155090654845,0.9924032354938648,3.2158404896035795,0.938233633240164,FALSE,FALSE,FALSE,-1.543773583755108,TRUE,ok,3,0.090723,0.071582,0.125582,TRUE,0.938233633240164,TRUE,TRUE,TRUE,TRUE,pass,-1.0680497624335525,405
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.1075,10,1,0.5553553313502388,2.0254392750061467,0.5671413180709314,0.6467906160280109,0.9386984025826336,FALSE,FALSE,FALSE,27.041992659702903,TRUE,ok,3,0.09095,0.07374,0.1207,TRUE,0.9386984025826336,TRUE,TRUE,TRUE,TRUE,pass,-1.0689793011184918,406
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.12,5,1.5,0.5121641842485012,1.9457580726327095,0.411510083204825,0.6999261186458171,0.9390492900577592,FALSE,FALSE,FALSE,24.884240946574575,TRUE,ok,3,0.083988,0.0467675,0.141214,TRUE,0.9390492900577592,TRUE,TRUE,TRUE,TRUE,pass,-1.06900233833123,407
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.08249999999999999,5,2.5,0.5587686888316964,2.34703224526464,0.9454460708977006,2.5594360583228992,0.93911905688288555,FALSE,FALSE,FALSE,-0.6028469999348569,TRUE,ok,2,0.044749,0.0252245,0.0642735,TRUE,0.93911905688288555,TRUE,TRUE,TRUE,TRUE,pass,-1.0691418719814827,408
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.045,5,2,0.604360239081273,2.47717862927907,0.9798483578217516,2.129671352892183,0.9389696268993952,FALSE,FALSE,FALSE,-0.9494128169524052,TRUE,ok,2,0.1164975,0.08604675,0.14694825,TRUE,0.9389696268993952,TRUE,TRUE,TRUE,TRUE,pass,-1.0694383959947766,409
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.06999999999999999,5,1.5,0.5741164601884733,2.4984028199857526,0.983100572969548,1.6123746911995114,0.9393913633855858,FALSE,FALSE,FALSE,-0.534209067412914,TRUE,ok,3,0.083988,0.0467675,0.141214,TRUE,0.9393913633855858,TRUE,TRUE,TRUE,TRUE,pass,-1.0696864849868832,410
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.1075,15,1,0.5826104978681632,2.2635920243561527,0.8980203275354925,0.9986582132987678,0.9392806418093972,FALSE,FALSE,FALSE,5.774372766973257,TRUE,ok,4,0.1240045,0.097047,0.1557345,TRUE,0.9392806418093972,TRUE,TRUE,TRUE,TRUE,pass,-1.0703104870864957,411
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.08249999999999999,5,2,0.5587686888316965,2.0536532146065616,0.6214973852277184,1.3657424457604068,0.9394119472805148,FALSE,FALSE,FALSE,50.45079296544942,TRUE,ok,2,0.1165105,0.08605325,0.14696775,TRUE,0.9394119472805148,TRUE,TRUE,TRUE,TRUE,pass,-1.070573098028731,412
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.12,5,2,0.5121641842485013,1.7025383135536225,0.09005115500962373,0.23423176356591285,0.9396774658929238,FALSE,FALSE,FALSE,4.5699439347498565,TRUE,ok,2,0.1165105,0.08605325,0.14696775,TRUE,0.9396774658929238,TRUE,TRUE,TRUE,TRUE,pass,-1.0711041352535489,413
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.1075,15,3,0.582610497868163,2.586962313549885,0.9916068237558636,3.205535016348586,0.9405046133926696,FALSE,FALSE,FALSE,-2.031916660743519,TRUE,ok,3,0.112195,0.0994945,0.1363475,TRUE,0.9405046133926696,TRUE,TRUE,TRUE,TRUE,pass,-1.0718177235642068,414
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.06999999999999999,5,3,0.5741164601884733,2.1861024674875327,0.8257070788258273,2.67684096028097,0.940332755597582,FALSE,FALSE,FALSE,38.47523968728205,TRUE,ok,2,0.1201295,0.08780125,0.15245775,TRUE,0.940332755597582,TRUE,TRUE,TRUE,TRUE,pass,-1.0722480071483886,415
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.1075,15,1,0.5826104978681631,2.263592024356151,0.8980203275354913,0.99748907010071,0.9403815597105096,FALSE,FALSE,FALSE,5.771702368233946,TRUE,ok,4,0.124,0.0973415,0.15454574999999998,TRUE,0.9403815597105096,TRUE,TRUE,TRUE,TRUE,pass,-1.0722622616170054,416
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.08249999999999999,5,1.5,0.5587686888316964,2.0536532146065603,0.6214973852277159,1.0335910196648912,0.94064872792412,FALSE,FALSE,FALSE,28.27487488271445,TRUE,ok,2,0.1140135,0.08486425,0.14316274999999998,TRUE,0.94064872792412,TRUE,TRUE,TRUE,TRUE,pass,-1.0727965980442262,417
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.12,15,1.5,0.5364350579552162,1.8765836998721668,0.28482600142452313,0.4966745264362544,0.9407347815667618,FALSE,FALSE,FALSE,62.17554026634446,TRUE,ok,4,0.1251555,0.0970345,0.15735349999999998,TRUE,0.9407347815667618,TRUE,TRUE,TRUE,TRUE,pass,-1.0729687053295098,418
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.08249999999999999,5,0.5,0.5587686888316964,2.3470322452646397,0.9454460708977004,0.5446273639798165,0.941419894333204,FALSE,FALSE,FALSE,-0.04633082963502957,TRUE,ok,3,0.084928,0.0520055,0.132428,TRUE,0.941419894333204,TRUE,TRUE,TRUE,TRUE,pass,-1.0736482854452758,419
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.1075,10,3,0.5553553313502388,2.314787742864168,0.9305074863712102,3.007357453275472,0.941531727806307,FALSE,FALSE,FALSE,7.67797950236133,TRUE,ok,3,0.104846,0.084707,0.139162,TRUE,0.941531727806307,TRUE,TRUE,TRUE,TRUE,pass,-1.0741577367020134,420
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.12,10,2.5,0.5243139777947884,2.042793013218416,0.6031370047689298,1.6437894806964326,0.9416306224727404,FALSE,FALSE,FALSE,141.20690356324997,TRUE,ok,3,0.104868,0.085374,0.1383285,TRUE,0.9416306224727404,TRUE,TRUE,TRUE,TRUE,pass,-1.0742602645980364,421
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.1075,10,3,0.5553553313502388,2.314787742864168,0.9305074863712102,3.006675312179141,0.9417453383290112,FALSE,FALSE,FALSE,7.675530615002239,TRUE,ok,3,0.104846,0.085315,0.1391585,TRUE,0.9417453383290112,TRUE,TRUE,TRUE,TRUE,pass,-1.074394434873734,422
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.12,10,0.5,0.5243139777947883,1.7874438865661129,0.1633151233409245,0.12920463879127056,0.9415881876114326,FALSE,FALSE,FALSE,1.6557862909621095,TRUE,ok,4,0.117935,0.083278,0.157991,TRUE,0.9415881876114326,TRUE,TRUE,TRUE,TRUE,pass,-1.0747588711760898,423
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.12,10,3,0.5243139777947883,1.7874438865661129,0.1633151233409245,0.5626258615870029,0.941914345223934,FALSE,FALSE,FALSE,62.19396557154623,TRUE,ok,3,0.090723,0.071582,0.125582,TRUE,0.941914345223934,TRUE,TRUE,TRUE,TRUE,pass,-1.0754111864010927,424
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.1075,5,2.5,0.5277629996994208,1.812342600873187,0.1923866624934807,0.55295093129389,0.9421571187422618,FALSE,FALSE,FALSE,29.3291086775311,TRUE,ok,2,0.118483,0.087004,0.149962,TRUE,0.9421571187422618,TRUE,TRUE,TRUE,TRUE,pass,-1.0759800871949867,425
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.095,5,2.5,0.5433077927350514,2.2048327500460445,0.8474670278544465,2.290091305971146,0.9426120102755914,FALSE,FALSE,FALSE,16.607671809141262,TRUE,ok,1,0.083798,0.083798,0.083798,TRUE,0.9426120102755914,TRUE,TRUE,TRUE,TRUE,pass,-1.0762230402037383,426
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.095,10,0.5,0.5859706116197775,2.29512338125401,0.9189130937662908,0.52994975799229,0.9424601848585272,FALSE,FALSE,FALSE,0.4045165632840069,TRUE,ok,4,0.117935,0.083278,0.157991,TRUE,0.9424601848585272,TRUE,TRUE,TRUE,TRUE,pass,-1.076502865670279,427
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.08249999999999999,5,2.5,0.5587686888316964,2.05365321460656,0.621497385227715,1.691049677715637,0.9424580981099292,FALSE,FALSE,FALSE,78.97206130145503,TRUE,ok,2,0.118483,0.087004,0.149962,TRUE,0.9424580981099292,TRUE,TRUE,TRUE,TRUE,pass,-1.0765820459303215,428
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.1075,10,3,0.5553553313502388,2.314787742864167,0.93050748637121,3.00225990281906,0.9431303587190732,FALSE,FALSE,FALSE,7.67430631547691,TRUE,ok,3,0.104846,0.08556549999999999,0.139157,TRUE,0.9431303587190732,TRUE,TRUE,TRUE,TRUE,pass,-1.0770692142170142,429
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.1075,15,1.5,0.582610497868163,2.2635920243561496,0.8980203275354902,1.4709250916726888,0.9429647363795725,FALSE,FALSE,FALSE,13.127582788519137,TRUE,ok,4,0.125157,0.09694775,0.1577005,TRUE,0.9429647363795725,TRUE,TRUE,TRUE,TRUE,pass,-1.0775119687123695,430
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.08249999999999999,5,2.5,0.5587686888316964,2.34703224526464,0.9454460708977006,2.5479411754524337,0.9433558358416362,FALSE,FALSE,FALSE,-0.6030512645454428,TRUE,ok,1,0.083798,0.083798,0.083798,TRUE,0.9433558358416362,TRUE,TRUE,TRUE,TRUE,pass,-1.0778059527726718,431
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.05749999999999999,5,2,0.5893227427049736,2.327093963267139,0.9360420588253864,2.025376695278101,0.9440634535336292,FALSE,FALSE,FALSE,0.7261015935531052,TRUE,ok,2,0.1165065,0.08605125,0.14696175,TRUE,0.9440634535336292,TRUE,TRUE,TRUE,TRUE,pass,-1.0797927567777215,432
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.095,10,1.5,0.5859706116197776,2.295123381254012,0.9189130937662922,1.502378635387868,0.9440826747934008,FALSE,FALSE,FALSE,4.000737194087465,TRUE,ok,3,0.090834,0.072278,0.122458,TRUE,0.9440826747934008,TRUE,TRUE,TRUE,TRUE,pass,-1.079914553054503,433
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.12,5,3,0.5121641842485012,1.9457580726327095,0.4115100832048246,1.348581926408224,0.945089226435818,FALSE,FALSE,FALSE,100.18041504890772,TRUE,ok,2,0.0445455,0.02494275,0.06414825,TRUE,0.945089226435818,TRUE,TRUE,TRUE,TRUE,pass,-1.0809869496505038,434
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.095,10,3,0.5859706116197775,2.622998150004583,0.9936956703485436,3.196853819326498,0.945018815931378,FALSE,FALSE,FALSE,-1.3863853051438983,TRUE,ok,3,0.104846,0.084707,0.139162,TRUE,0.945018815931378,TRUE,TRUE,TRUE,TRUE,pass,-1.0811319129521555,435
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.12,10,2,0.5243139777947884,1.787443886566114,0.1633151233409257,0.3880400284193456,0.9448258422598682,FALSE,FALSE,FALSE,27.52296796447667,TRUE,ok,3,0.090778,0.07260749999999999,0.1237195,TRUE,0.9448258422598682,TRUE,TRUE,TRUE,TRUE,pass,-1.0811508267157226,436
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.12,15,2.5,0.5364350579552161,1.8765836998721659,0.2848260014245217,0.7958648995030672,0.9449656644373796,FALSE,FALSE,FALSE,173.32921334782037,TRUE,ok,4,0.1267365,0.0964995,0.16194299999999998,TRUE,0.9449656644373796,TRUE,TRUE,TRUE,TRUE,pass,-1.0815971785852223,437
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.1075,10,3,0.5553553313502388,2.0254392750061467,0.5671413180709314,1.8424535826779904,0.9451657130388323,FALSE,FALSE,FALSE,245.47787840535725,TRUE,ok,3,0.090723,0.071582,0.125582,TRUE,0.9451657130388323,TRUE,TRUE,TRUE,TRUE,pass,-1.0819139220308893,438
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.12,20,0.5,0.5485132374012407,1.9701689150036763,0.4571142149621424,0.2841021151980385,0.9452837311466992,FALSE,FALSE,FALSE,16.51210481920928,TRUE,ok,4,0.1241845,0.1051335,0.14670625,TRUE,0.9452837311466992,TRUE,TRUE,TRUE,TRUE,pass,-1.0823166657610996,439
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.1075,10,0.5,0.5553553313502391,2.02543927500615,0.5671413180709376,0.34219837794080377,0.9455645610670972,FALSE,FALSE,FALSE,6.675093819221813,TRUE,ok,3,0.091326,0.074569,0.11794,TRUE,0.9455645610670972,TRUE,TRUE,TRUE,TRUE,pass,-1.0828783256018957,440
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.06999999999999999,5,2.5,0.5741164601884733,2.4984028199857526,0.983100572969548,2.6403835908742623,0.9459805162615916,FALSE,FALSE,FALSE,-1.4535783197391687,TRUE,ok,1,0.083798,0.083798,0.083798,TRUE,0.9459805162615916,TRUE,TRUE,TRUE,TRUE,pass,-1.0830553136125827,441
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.1075,10,2.5,0.5553553313502388,2.0254392750061467,0.5671413180709314,1.5413025432499128,0.9458579703004788,FALSE,FALSE,FALSE,170.3470389696309,TRUE,ok,3,0.090745,0.0716425,0.124746,TRUE,0.9458579703004788,TRUE,TRUE,TRUE,TRUE,pass,-1.0833817903114207,442
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.095,5,3,0.5433077927350514,2.2048327500460445,0.8474670278544465,2.7289991798345,0.946281370344695,FALSE,FALSE,FALSE,23.994181494506392,TRUE,ok,1,0.083751,0.083751,0.083751,TRUE,0.946281370344695,TRUE,TRUE,TRUE,TRUE,pass,-1.0835617603419454,443
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.1075,20,0.5,0.6093701293392979,2.5297469620328266,0.9866744736652702,0.5635263549629599,0.9464282054167474,FALSE,FALSE,FALSE,-0.07757924165857558,TRUE,ok,4,0.1241825,0.105307,0.1461055,TRUE,0.9464282054167474,TRUE,TRUE,TRUE,TRUE,pass,-1.0844389067867195,444
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.12,15,1,0.5364350579552162,2.1446670855681904,0.774438575536133,0.8600493804551661,0.9469672254226912,FALSE,FALSE,FALSE,20.30295856385277,TRUE,ok,4,0.1330755,0.10647975,0.16382075,TRUE,0.9469672254226912,TRUE,TRUE,TRUE,TRUE,pass,-1.0849334704979379,445
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.1075,20,2,0.6093701293392981,2.5297469620328292,0.9866744736652704,2.1266582497861237,0.9467195528632876,FALSE,FALSE,FALSE,-1.0270129910463686,TRUE,ok,4,0.1271495,0.104504,0.15314875,TRUE,0.9467195528632876,TRUE,TRUE,TRUE,TRUE,pass,-1.0849382479225613,446
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.12,20,0.5,0.5485132374012404,1.9701689150036727,0.4571142149621348,0.28367329633329064,0.9467126830490838,FALSE,FALSE,FALSE,16.509718497857882,TRUE,ok,4,0.1241835,0.10522475,0.14637899999999998,TRUE,0.9467126830490838,TRUE,TRUE,TRUE,TRUE,pass,-1.0850912158086308,447
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.12,20,2.5,0.5485132374012405,2.251621617147056,0.8898472800684483,2.388761746394448,0.9480301681778404,FALSE,FALSE,FALSE,57.36200600783784,TRUE,ok,4,0.134482,0.111219,0.16147125,TRUE,0.9480301681778404,TRUE,TRUE,TRUE,TRUE,pass,-1.0870593560082362,448
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.095,5,3,0.5433077927350514,1.9292286562902896,0.37766105843578607,1.23745429397095,0.9479002020699236,FALSE,FALSE,FALSE,107.3873921355847,TRUE,ok,2,0.120124,0.0877985,0.1524495,TRUE,0.9479002020699236,TRUE,TRUE,TRUE,TRUE,pass,-1.0872995463358335,449
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.08249999999999999,5,0.5,0.5587686888316964,2.05365321460656,0.621497385227715,0.3696874047163874,0.9487710106946732,FALSE,FALSE,FALSE,3.060233432564437,TRUE,ok,2,0.105241,0.08097599999999999,0.12950599999999998,TRUE,0.9487710106946732,TRUE,TRUE,TRUE,TRUE,pass,-1.089124517342571,450
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.12,20,2.5,0.5485132374012405,2.251621617147056,0.8898472800684483,2.3859469698742033,0.9491485891199504,FALSE,FALSE,FALSE,57.35338198027056,TRUE,ok,4,0.13448100000000002,0.111294,0.16113275,TRUE,0.9491485891199504,TRUE,TRUE,TRUE,TRUE,pass,-1.0892009364556123,451
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.1075,10,0.5,0.5800489052990447,2.4136542002972203,0.9664268736365648,0.5618559967027977,0.9312233737625196,FALSE,FALSE,FALSE,-0.03695277047033028,TRUE,ok,2,0.1350735,0.12191175,0.14823525,TRUE,0.9312233737625196,TRUE,TRUE,TRUE,TRUE,pass,-1.1037115979403895,452
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.1075,5,1,0.5402842628723233,2.0537241154535764,0.6178515375160553,0.7055194752989337,0.9324356882385406,FALSE,FALSE,FALSE,8.803179311583229,TRUE,ok,2,0.13454,0.1080145,0.1610655,TRUE,0.9324356882385406,TRUE,TRUE,TRUE,TRUE,pass,-1.1061995345125102,453
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.12,20,2.5,0.597713810544686,2.5963744276532497,0.9920107853584592,2.7019279545405883,0.9326773347754312,FALSE,FALSE,FALSE,-1.1221629925400514,TRUE,ok,2,0.1413355,0.13196524999999998,0.15070575,TRUE,0.9326773347754312,TRUE,TRUE,TRUE,TRUE,pass,-1.1066195199662128,454
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.095,5,3,0.5557638239966701,2.186177941046314,0.823474846336641,2.6915362988132987,0.9327106382019712,FALSE,FALSE,FALSE,27.417592013105168,TRUE,ok,1,0.080936,0.080936,0.080936,TRUE,0.9327106382019712,TRUE,TRUE,TRUE,TRUE,pass,-1.1066861268192927,455
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.12,10,1,0.5493325169318342,2.130042355672596,0.7485671471253609,0.8451945094857365,0.9330007924509224,FALSE,FALSE,FALSE,12.454835537093114,TRUE,ok,2,0.137821,0.1231215,0.1525205,TRUE,0.9330007924509224,TRUE,TRUE,TRUE,TRUE,pass,-1.1073297429372737,456
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.08249999999999999,5,0.5,0.571135894798283,2.3271743044522553,0.93511424080026,0.5439368215156719,0.9331177819251684,FALSE,FALSE,FALSE,0.004632524910733,TRUE,ok,2,0.129278,0.1057545,0.15280149999999998,TRUE,0.9331177819251684,TRUE,TRUE,TRUE,TRUE,pass,-1.1073737990255292,457
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.06999999999999999,5,1.5,0.586371926458295,2.477264152025449,0.979542965896496,1.6156778525561095,0.9341679385261786,FALSE,FALSE,FALSE,-0.4326938533208838,TRUE,ok,2,0.137781,0.109494,0.166068,TRUE,0.9341679385261786,TRUE,TRUE,TRUE,TRUE,pass,-1.1094741122275498,458
